"ID"	"ENSEMBLE"	"SYMBOL"	"longname"	"location"	"ENTREZ"
7940175	"NM_001004708 "	" OR4D6 "	" olfactory receptor, family 4, subfamily D, member 6 "	" 11q12.1 "	" 219983 "
7940177	"NM_001004705 "	" OR4D10 "	" olfactory receptor, family 4, subfamily D, member 10 "	" 11q12.1 "	" 390197 "
7940182	"NM_001004705 "	" OR4D10 "	" olfactory receptor, family 4, subfamily D, member 10 "	" 11q12.1 "	" 390197 "
7940185	""	""	""	""	""
7940187	"NM_001004706 "	" OR4D11 "	" olfactory receptor, family 4, subfamily D, member 11 "	" 11q12.1 "	" 219986 "
7940189	"NM_001004711 "	" OR4D9 "	" olfactory receptor, family 4, subfamily D, member 9 "	" 11q12.1 "	" 390199 "
7940191	"NM_001178040 "	" STX3 "	" syntaxin 3 "	" 11q12.1 "	" 6809 "
7940210	"NM_173801 "	" OOSP2 "	" oocyte secreted protein 2 "	" 11q12.1 "	" 219990 "
7940216	"NM_001031666 "	" MS4A3 "	" membrane-spanning 4-domains, subfamily A, member 3 (hematopoietic cell-specific) "	" 11q12.1 "	" 932 "
7940226	"NM_000139 "	" MS4A2 "	" membrane-spanning 4-domains, subfamily A, member 2 "	" 11q12-q13 "	" 2206 "
7940237	"NM_001243266 "	" MS4A4A "	" membrane-spanning 4-domains, subfamily A, member 4A "	" 11q12 "	" 51338 "
7940253	"NM_139249 "	" MS4A6E "	" membrane-spanning 4-domains, subfamily A, member 6E "	" 11q12.2 "	" 245802 "
7940259	"NM_001079692 "	" MS4A14 "	" membrane-spanning 4-domains, subfamily A, member 14 "	" 11q12.2 "	" 84689 "
7940279	"NM_023945 "	" MS4A5 "	" membrane-spanning 4-domains, subfamily A, member 5 "	" 11q12 "	" 64232 "
7940287	"NM_021950 "	" MS4A1 "	" membrane-spanning 4-domains, subfamily A, member 1 "	" 11q12 "	" 931 "
7940299	"NM_001164470 "	" MS4A12 "	" membrane-spanning 4-domains, subfamily A, member 12 "	" 11q12 "	" 54860 "
7940307	"NM_001012417 "	" MS4A13 "	" membrane-spanning 4-domains, subfamily A, member 13 "	" 11q12.2 "	" 503497 "
7940315	"NR_026946 "	" LINC00301 "	" long intergenic non-protein coding RNA 301 "	" 11q12.2 "	" 283197 "
7940323	"NM_031457 "	" MS4A8 "	" membrane-spanning 4-domains, subfamily A, member 8 "	" 11q12.2 "	" 83661 "
7940333	"NM_001098835 "	" MS4A15 "	" membrane-spanning 4-domains, subfamily A, member 15 "	" 11q12.2 "	" 219995 "
7940341	"NM_206893 "	" MS4A10 "	" membrane-spanning 4-domains, subfamily A, member 10 "	" 11q12.2 "	" 341116 "
7940349	"NM_024098 "	" CCDC86 "	" coiled-coil domain containing 86 "	" 11q12.2 "	" 79080 "
7940358	"ENST00000537203 "	" ZP1 "	" zona pellucida glycoprotein 1 (sperm receptor) "	" 11q12.2 "	" 22917 "
7940372	"NM_024092 "	" TMEM109 "	" transmembrane protein 109 "	" 11q12.2 "	" 79073 "
7940377	"NM_017870 "	" TMEM132A "	" transmembrane protein 132A "	" 11q12.2 "	" 54972 "
7940391	"NM_001254750 "	" CD6 "	" CD6 molecule "	" 11q13 "	" 923 "
7940409	"NM_014207 "	" CD5 "	" CD5 molecule "	" 11q13 "	" 921 "
7940421	"NM_001079807 "	" PGA3 "	" pepsinogen 3, group I (pepsinogen A) "	" 11q12.2 "	" 643834 "
7940431	"NM_001079807 "	" PGA3 "	" pepsinogen 3, group I (pepsinogen A) "	" 11q12.2 "	" 643834 "
7940441	"NM_001079807 "	" PGA3 "	" pepsinogen 3, group I (pepsinogen A) "	" 11q12.2 "	" 643834 "
7940451	"NM_015533 "	" DAK "	" dihydroxyacetone kinase 2 homolog (S. cerevisiae) "	" 11q12.2 "	" 26007 "
7940473	"NM_016464 "	" TMEM138 "	" transmembrane protein 138 "	" 11q12.2 "	" 51524 "
7940479	"NM_001173990 "	" TMEM216 "	" transmembrane protein 216 "	" 11q13.1 "	" 51259 "
7940486	"NM_017841 "	" SDHAF2 "	" succinate dehydrogenase complex assembly factor 2 "	" 11q12.2 "	" 54949 "
7940491	"ENST00000484055 "	" RN7SL23P "	" RNA, 7SL, cytoplasmic 23, pseudogene "	" --- "	" ---"
7940493	"NM_001170753 "	" PPP1R32 "	" protein phosphatase 1, regulatory subunit 32 "	" 11q12.2 "	" 220004 "
7940508	"NM_006133 "	" DAGLA "	" diacylglycerol lipase, alpha "	" 11q12.2 "	" 747 "
7940530	"NM_001127392 "	" MYRF "	" myelin regulatory factor "	" 11q12-q13.1 "	" 745 "
7940561	"NM_004111 "	" FEN1 "	" flap structure-specific endonuclease 1 "	" 11q12 "	" 2237 "
7940565	"NM_001281501 "	" FADS2 "	" fatty acid desaturase 2 "	" 11q12.2 "	" 9415 "
7940580	"ENST00000364028 "	" RNU6-1243P "	" RNA, U6 small nuclear 1243, pseudogene "	" --- "	" ---"
7940582	"NM_001139443 "	" BEST1 "	" bestrophin 1 "	" 11q13 "	" 7439 "
7940598	"AK093779 "	" LOC399900 "	" uncharacterized LOC399900 "	" 11q12.3 "	" 399900"
7940600	"NM_001040694 "	" INCENP "	" inner centromere protein antigens 135/155kDa "	" 11q12.3 "	" 3619 "
7940622	"NM_006552 "	" SCGB1D1 "	" secretoglobin, family 1D, member 1 "	" 11q13 "	" 10648 "
7940626	"NM_002407 "	" SCGB2A1 "	" secretoglobin, family 2A, member 1 "	" 11q13 "	" 4246 "
7940630	"NM_006551 "	" SCGB1D2 "	" secretoglobin, family 1D, member 2 "	" 11q13 "	" 10647 "
7940636	"NM_002411 "	" SCGB2A2 "	" secretoglobin, family 2A, member 2 "	" 11q13 "	" 4250 "
7940643	"NM_001083926 "	" ASRGL1 "	" asparaginase like 1 "	" 11q12.3 "	" 80150 "
7940654	"NM_003357 "	" SCGB1A1 "	" secretoglobin, family 1A, member 1 (uteroglobin) "	" 11q12.3 "	" 7356 "
7940660	""	""	""	""	""
7940662	"NM_000327 "	" ROM1 "	" retinal outer segment membrane protein 1 "	" 11q13 "	" 6094 "
7940667	"NR_004390 "	" SNORA57 "	" small nucleolar RNA, H/ACA box 57 "	" 11q12.2 "	" 692158 "
7940669	"NM_001085372 "	" C11orf83 "	" chromosome 11 open reading frame 83 "	" 11q12.3 "	" 790955 "
7940673	"NM_012202 "	" GNG3 "	" guanine nucleotide binding protein (G protein), gamma 3 "	" 11p11 "	" 2785 "
7940679	"NM_173810 "	" TTC9C "	" tetratricopeptide repeat domain 9C "	" 11q12.3 "	" 283237 "
7940688	"NM_002696 "	" POLR2G "	" polymerase (RNA) II (DNA directed) polypeptide G "	" 11q13.1 "	" 5436 "
7940698	"NM_006473 "	" TAF6L "	" TAF6-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor, 65kDa "	" 11q12.3 "	" 10629 "
7940711	"NM_199337 "	" TMEM179B "	" transmembrane protein 179B "	" 11q12.3 "	" 374395 "
7940717	"NM_001012662 "	" SLC3A2 "	" solute carrier family 3 (amino acid transporter heavy chain), member 2 "	" 11q13 "	" 6520 "
7940735	""	""	""	""	""
7940737	"NM_001039752 "	" SLC22A10 "	" solute carrier family 22, member 10 "	" 11q12.3 "	" 387775 "
7940749	"NM_080866 "	" SLC22A9 "	" solute carrier family 22 (organic anion transporter), member 9 "	" 11q13.1 "	" 114571 "
7940762	"NM_001142536 "	" LGALS12 "	" lectin, galactoside-binding, soluble, 12 "	" 11q13 "	" 85329 "
7940775	"NM_004585 "	" RARRES3 "	" retinoic acid receptor responder (tazarotene induced) 3 "	" 11q23 "	" 5920 "
7940781	"NM_001265589 "	" RTN3 "	" reticulon 3 "	" 11q13 "	" 10313 "
7940790	"XM_005273782 "	" C11orf84 "	" chromosome 11 open reading frame 84 "	" 11q13.1 "	" 144097 "
7940798	"NM_001039469 "	" MARK2 "	" MAP/microtubule affinity-regulating kinase 2 "	" 11q13.1 "	" 2011 "
7940822	""	""	""	""	""
7940824	"NM_024771 "	" NAA40 "	" N(alpha)-acetyltransferase 40, NatD catalytic subunit "	" 11q13.1 "	" 79829 "
7940835	"NM_004074 "	" COX8A "	" cytochrome c oxidase subunit VIIIA (ubiquitous) "	" 11q12-q13 "	" 1351 "
7940840	"NM_017670 "	" OTUB1 "	" OTU deubiquitinase, ubiquitin aldehyde binding 1 "	" 11q13.1 "	" 55611 "
7940851	"NM_013280 "	" FLRT1 "	" fibronectin leucine rich transmembrane protein 1 "	" 11q13.1 "	" 23769 "
7940857	"NM_001282652 "	" STIP1 "	" stress-induced phosphoprotein 1 "	" 11q13 "	" 10963 "
7940869	"NM_031471 "	" FERMT3 "	" fermitin family member 3 "	" 11q13.1 "	" 83706 "
7940884	"NM_001128612 "	" NUDT22 "	" nudix (nucleoside diphosphate linked moiety X)-type motif 22 "	" 11q13.1 "	" 84304 "
7940891	"NM_005528 "	" DNAJC4 "	" DnaJ (Hsp40) homolog, subfamily C, member 4 "	" 11q13 "	" 3338 "
7940904	"NM_001243733 "	" VEGFB "	" vascular endothelial growth factor B "	" 11q13 "	" 7423 "
7940914	"NM_001135208 "	" FKBP2 "	" FK506 binding protein 2, 13kDa "	" 11q13.1-q13.3 "	" 2286 "
7940924	"NM_000932 "	" PLCB3 "	" phospholipase C, beta 3 (phosphatidylinositol-specific) "	" 11q13 "	" 5331 "
7940959	"NM_001170726 "	" GPR137 "	" G protein-coupled receptor 137 "	" 11cen-q22.3 "	" 56834 "
7940971	"ENST00000394525 "	" KCNK4 "	" potassium channel, subfamily K, member 4 "	" 11q13 "	" 50801 "
7940987	""	""	""	""	""
7940989	"NM_001282450 "	" ESRRA "	" estrogen-related receptor alpha "	" 11q13 "	" 2101 "
7940996	"NM_012094 "	" PRDX5 "	" peroxiredoxin 5 "	" 11q13 "	" 25824 "
7941004	"NM_032251 "	" CCDC88B "	" coiled-coil domain containing 88B "	" 11q12.3 "	" 283234 "
7941039	"NM_001006944 "	" RPS6KA4 "	" ribosomal protein S6 kinase, 90kDa, polypeptide 4 "	" 11q11-q13 "	" 8986 "
7941059	"NR_073177 "	" LOC100996455 "	" uncharacterized LOC100996455 "	" 11q13.1 "	" 100996455 "
7941062	"NM_018484 "	" SLC22A11 "	" solute carrier family 22 (organic anion/urate transporter), member 11 "	" 11q13.1 "	" 55867 "
7941074	"NM_001276326 "	" SLC22A12 "	" solute carrier family 22 (organic anion/urate transporter), member 12 "	" 11q13.1 "	" 116085 "
7941087	"NM_006244 "	" PPP2R5B "	" protein phosphatase 2, regulatory subunit B, beta "	" 11q12 "	" 5526 "
7941104	"NM_001199745 "	" ARL2 "	" ADP-ribosylation factor-like 2 "	" 11q13 "	" 402 "
7941111	"NM_013306 "	" SNX15 "	" sorting nexin 15 "	" 11q12 "	" 29907 "
7941122	"NM_013299 "	" SAC3D1 "	" SAC3 domain containing 1 "	" 11q13.1 "	" 29901 "
7941127	"NM_006782 "	" ZFPL1 "	" zinc finger protein-like 1 "	" 11q13 "	" 7542 "
7941136	"NM_013265 "	" VPS51 "	" vacuolar protein sorting 51 homolog (S. cerevisiae) "	" 11q13 "	" 738 "
7941148	"NM_001277233 "	" TM7SF2 "	" transmembrane 7 superfamily member 2 "	" 11q13 "	" 7108 "
7941164	"NM_004927 "	" MRPL49 "	" mitochondrial ribosomal protein L49 "	" 11q13 "	" 740 "
7941170	"ENST00000410545 "	" RNU2-23P "	" RNA, U2 small nuclear 23, pseudogene "	" --- "	" ---"
7941172	"NM_001008778 "	" SPDYC "	" speedy/RINGO cell cycle regulator family member C "	" 11q13.1 "	" 387778 "
7941179	"NM_001198868 "	" CAPN1 "	" calpain 1, (mu/I) large subunit "	" 11q13 "	" 823 "
7941203	"NM_001004326 "	" SLC22A20 "	" solute carrier family 22, member 20 "	" 11q13.1 "	" 440044 "
7941214	"NM_002689 "	" POLA2 "	" polymerase (DNA directed), alpha 2, accessory subunit "	" 11q13.1 "	" 23649 "
7941236	"NM_006779 "	" CDC42EP2 "	" CDC42 effector protein (Rho GTPase binding) 2 "	" 11q13 "	" 10435 "
7941243	"NM_006268 "	" DPF2 "	" D4, zinc and double PHD fingers family 2 "	" 11q13 "	" 5977 "
7941255	"NM_145719 "	" TIGD3 "	" tigger transposable element derived 3 "	" 11q13.1 "	" 220359 "
7941260	"NM_031904 "	" FRMD8 "	" FERM domain containing 8 "	" 11q13 "	" 83786 "
7941269	"XM_005275709 "	" LOC101927789 "	" putative ubiquitin-like protein FUBI-like protein ENSP00000310146-like "	" --- "	" 101927789 "
7941272	"NR_002819 "	" MALAT1 "	" metastasis associated lung adenocarcinoma transcript 1 (non-protein coding) "	" 11q13.1 "	" 378938 "
7941274	"NM_001048218 "	" SCYL1 "	" SCY1-like 1 (S. cerevisiae) "	" 11q13 "	" 57410 "
7941296	"NM_006396 "	" SSSCA1 "	" Sjogren syndrome/scleroderma autoantigen 1 "	" 11q13.1 "	" 10534 "
7941302	"NM_001098784 "	" FAM89B "	" family with sequence similarity 89, member B "	" 11q13 "	" 23625 "
7941311	"NM_001099409 "	" EHBP1L1 "	" EH domain binding protein 1-like 1 "	" 11q13.1 "	" 254102 "
7941350	"NM_032223 "	" PCNXL3 "	" pecanex-like 3 (Drosophila) "	" 11q13.1 "	" 399909 "
7941364	"NM_032223 "	" PCNXL3 "	" pecanex-like 3 (Drosophila) "	" 11q13.1 "	" 399909 "
7941380	"ENST00000491364 "	" RN7SL309P "	" RNA, 7SL, cytoplasmic 309, pseudogene "	" --- "	" ---"
7941382	"NM_001206833 "	" KAT5 "	" K(lysine) acetyltransferase 5 "	" 11q13 "	" 10524 "
7941401	"XM_005274017 "	" OVOL1 "	" ovo-like zinc finger 1 "	" 11q13 "	" 5017 "
7941408	"NM_152760 "	" SNX32 "	" sorting nexin 32 "	" 11q13.1 "	" 254122 "
7941425	"NM_025128 "	" MUS81 "	" MUS81 structure-specific endonuclease subunit "	" 11q13 "	" 80198 "
7941444	"NM_001335 "	" CTSW "	" cathepsin W "	" 11q13.1 "	" 1521 "
7941457	"NM_006848 "	" CCDC85B "	" coiled-coil domain containing 85B "	" 11q12.1 "	" 11007 "
7941460	"NM_006442 "	" DRAP1 "	" DR1-associated protein 1 (negative cofactor 2 alpha) "	" 11q13.3 "	" 10589 "
7941469	"NM_152762 "	" TSGA10IP "	" testis specific, 10 interacting protein "	" 11q13.1 "	" 254187 "
7941478	"NM_005146 "	" SART1 "	" squamous cell carcinoma antigen recognized by T cells "	" 11q13.1 "	" 9092 "
7941501	"NM_001143985 "	" BANF1 "	" barrier to autointegration factor 1 "	" 11q13.1 "	" 8815 "
7941505	"NM_001323 "	" CST6 "	" cystatin E/M "	" 11q13 "	" 1474 "
7941511	"NM_006842 "	" SF3B2 "	" splicing factor 3b, subunit 2, 145kDa "	" 11q13.1 "	" 10992 "
7941537	"NM_018026 "	" PACS1 "	" phosphofurin acidic cluster sorting protein 1 "	" 11q13.1-q13.2 "	" 55690 "
7941563	""	""	""	""	""
7941565	"NM_001134775 "	" KLC2 "	" kinesin light chain 2 "	" 11q13.2 "	" 64837 "
7941583	"NM_030981 "	" RAB1B "	" RAB1B, member RAS oncogene family "	" 11q12 "	" 81876 "
7941587	"NM_182553 "	" CNIH2 "	" cornichon family AMPA receptor auxiliary protein 2 "	" 11q13.2 "	" 254263 "
7941594	"NM_153266 "	" TMEM151A "	" transmembrane protein 151A "	" 11q13.2 "	" 256472 "
7941597	"ENST00000365447 "	" RNU1-84P "	" RNA, U1 small nuclear 84, pseudogene "	" --- "	" ---"
7941599	"NM_178864 "	" NPAS4 "	" neuronal PAS domain protein 4 "	" 11q13 "	" 266743 "
7941608	""	""	""	""	""
7941610	"ENST00000524466 "	" PELI3 "	" pellino E3 ubiquitin protein ligase family member 3 "	" 11q13.2 "	" 246330 "
7941621	"NM_001256670 "	" DPP3 "	" dipeptidyl-peptidase 3 "	" 11q12-q13.1 "	" 10072 "
7941639	"ENST00000318312 "	" BBS1 "	" Bardet-Biedl syndrome 1 "	" 11q13 "	" 582 "
7941662	"NM_001104 "	" ACTN3 "	" actinin, alpha 3 "	" 11q13.1 "	" 89 "
7941685	"NM_005125 "	" CCS "	" copper chaperone for superoxide dismutase "	" 11q13 "	" 9973 "
7941694	"NM_006328 "	" RBM14 "	" RNA binding motif protein 14 "	" 11q13.2 "	" 10432 "
7941702	"NM_001198836 "	" RBM14 "	" RNA binding motif protein 14 "	" 11q13.2 "	" 10432 "
7941707	"NM_001198836 "	" RBM14 "	" RNA binding motif protein 14 "	" 11q13.2 "	" 10432 "
7941709	"NM_001198845 "	" RBM14-RBM4 "	" RBM14-RBM4 readthrough "	" 11q "	" 100526737 "
7941714	"NM_024650 "	" C11orf80 "	" chromosome 11 open reading frame 80 "	" 11q13.2 "	" 79703 "
7941732	"NM_001032279 "	" RCE1 "	" Ras converting CAAX endopeptidase 1 "	" 11q13 "	" 9986 "
7941743	"NM_024036 "	" LRFN4 "	" leucine rich repeat and fibronectin type III domain containing 4 "	" 11q13.2 "	" 78999 "
7941746	"ENST00000308963 "	" C11orf86 "	" chromosome 11 open reading frame 86 "	" 11q13.2 "	" 254439 "
7941749	"NM_001177880 "	" SYT12 "	" synaptotagmin XII "	" 11q13.2 "	" 91683 "
7941761	"NM_014578 "	" RHOD "	" ras homolog family member D "	" 11q14.3 "	" 29984 "
7941769	"NM_001256405 "	" KDM2A "	" lysine (K)-specific demethylase 2A "	" 11q13.2 "	" 22992 "
7941795	""	""	""	""	""
7941797	"NM_001619 "	" ADRBK1 "	" adrenergic, beta, receptor kinase 1 "	" 11q13.1 "	" 156 "
7941822	"NM_207354 "	" ANKRD13D "	" ankyrin repeat domain 13 family, member D "	" 11q13.2 "	" 338692 "
7941843	"NM_017857 "	" SSH3 "	" slingshot protein phosphatase 3 "	" 11q13.2 "	" 54961 "
7941863	"ENST00000364814 "	" RN7SKP239 "	" RNA, 7SK small nuclear pseudogene 239 "	" --- "	" ---"
7941865	"NM_001243224 "	" RAD9A "	" RAD9 homolog A (S. pombe) "	" 11q13.1-q13.2 "	" 5883 "
7941879	"NM_001256508 "	" TBC1D10C "	" TBC1 domain family, member 10C "	" 11q13.2 "	" 374403 "
7941890	"NM_001166222 "	" CARNS1 "	" carnosine synthase 1 "	" 11q13.2 "	" 57571 "
7941900	"NM_003952 "	" RPS6KB2 "	" ribosomal protein S6 kinase, 70kDa, polypeptide 2 "	" 11q13.2 "	" 6199 "
7941917	"NM_145200 "	" CABP4 "	" calcium binding protein 4 "	" 11q13.2 "	" 57010 "
7941927	"NM_003977 "	" AIP "	" aryl hydrocarbon receptor interacting protein "	" 11q13.3 "	" 9049 "
7941936	"NM_000852 "	" GSTP1 "	" glutathione S-transferase pi 1 "	" 11q13 "	" 2950 "
7941946	"NM_001166102 "	" NDUFV1 "	" NADH dehydrogenase (ubiquinone) flavoprotein 1, 51kDa "	" 11q13 "	" 4723 "
7941961	"NM_000694 "	" ALDH3B1 "	" aldehyde dehydrogenase 3 family, member B1 "	" 11q13 "	" 221 "
7941976	"NM_002496 "	" NDUFS8 "	" NADH dehydrogenase (ubiquinone) Fe-S protein 8, 23kDa (NADH-coenzyme Q reductase) "	" 11q13 "	" 4728 "
7941985	"NM_006019 "	" TCIRG1 "	" T-cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 subunit A3 "	" 11q13.2 "	" 10312 "
7942007	"NM_001291902 "	" LRP5 "	" low density lipoprotein receptor-related protein 5 "	" 11q13.4 "	" 4041 "
7942032	"NM_001164160 "	" PPP6R3 "	" protein phosphatase 6, regulatory subunit 3 "	" 11q13 "	" 55291 "
7942061	""	""	""	""	""
7942064	"NM_015973 "	" GAL "	" galanin/GMAP prepropeptide "	" 11q13.3 "	" 51083 "
7942071	""	""	""	""	""
7942073	"NM_002180 "	" IGHMBP2 "	" immunoglobulin mu binding protein 2 "	" 11q13.3 "	" 3508 "
7942091	"NM_139075 "	" TPCN2 "	" two pore segment channel 2 "	" 11q13.3 "	" 219931 "
7942118	"NM_001293291 "	" MYEOV "	" myeloma overexpressed "	" 11q13 "	" 26579 "
7942123	"NM_053056 "	" CCND1 "	" cyclin D1 "	" 11q13 "	" 595 "
7942135	"NM_018043 "	" ANO1 "	" anoctamin 1, calcium activated chloride channel "	" 11q13.3 "	" 55107 "
7942168	"NM_003824 "	" FADD "	" Fas (TNFRSF6)-associated via death domain "	" 11q13.3 "	" 8772 "
7942174	"NM_003626 "	" PPFIA1 "	" protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 1 "	" 11q13.3 "	" 8500 "
7942204	"NM_001184740 "	" CTTN "	" cortactin "	" 11q13 "	" 2017 "
7942228	"NR_073536 "	" SHANK2-AS3 "	" SHANK2 antisense RNA 3 "	" 11q13.4 "	" 220070 "
7942232	"NM_018161 "	" NADSYN1 "	" NAD synthetase 1 "	" 11q13.4 "	" 55191 "
7942255	"NM_001012503 "	" KRTAP5-7 "	" keratin associated protein 5-7 "	" 11q13.4 "	" 440050 "
7942261	"NM_005553 "	" KRTAP5-9 "	" keratin associated protein 5-9 "	" 11q13.5 "	" 3846 "
7942267	"NM_001012710 "	" KRTAP5-10 "	" keratin associated protein 5-10 "	" 11q13.4 "	" 387273 "
7942274	"ENST00000532397 "	" OR7E87P "	" olfactory receptor, family 7, subfamily E, member 87 pseudogene "	" --- "	" ---"
7942277	"ENST00000530317 "	" OR7E4P "	" olfactory receptor, family 7, subfamily E, member 4 pseudogene "	" --- "	" ---"
7942279	"NM_001099653 "	" FAM86C1 "	" family with sequence similarity 86, member C1 "	" 11q13.4 "	" 55199 "
7942284	"NM_001002035 "	" DEFB108B "	" defensin, beta 108B "	" 11q13.4 "	" 245911 "
7942287	"ENST00000532736 "	" OR7E128P "	" olfactory receptor, family 7, subfamily E, member 128 pseudogene "	" --- "	" ---"
7942289	"NM_018320 "	" RNF121 "	" ring finger protein 121 "	" 11q13.4 "	" 55298 "
7942300	"NM_001039659 "	" IL18BP "	" interleukin 18 binding protein "	" 11q13 "	" 10068 "
7942315	"NM_001145308 "	" LRTOMT "	" leucine rich transmembrane and O-methyltransferase domain containing "	" 11q13.4 "	" 220074 "
7942326	""	""	""	""	""
7942328	"NM_000804 "	" FOLR3 "	" folate receptor 3 (gamma) "	" 11q13 "	" 2352 "
7942332	"NM_000802 "	" FOLR1 "	" folate receptor 1 (adult) "	" 11q13.3-q14.1 "	" 2348 "
7942342	"NM_001567 "	" INPPL1 "	" inositol polyphosphate phosphatase-like 1 "	" 11q13 "	" 3636 "
7942372	"NM_000803 "	" FOLR2 "	" folate receptor 2 (fetal) "	" 11q13.3-q13.5 "	" 2350 "
7942379	""	""	""	""	""
7942381	"NM_033388 "	" ATG16L2 "	" autophagy related 16-like 2 (S. cerevisiae) "	" 11q13.4 "	" 89849 "
7942400	"NM_002564 "	" P2RY2 "	" purinergic receptor P2Y, G-protein coupled, 2 "	" 11q13.5-q14.1 "	" 5029 "
7942409	"NM_001277204 "	" P2RY6 "	" pyrimidinergic receptor P2Y, G-protein coupled, 6 "	" 11q13.5 "	" 5031 "
7942417	"NM_014786 "	" ARHGEF17 "	" Rho guanine nucleotide exchange factor (GEF) 17 "	" 11q13.4 "	" 9828 "
7942439	"NM_032871 "	" RELT "	" RELT tumor necrosis factor receptor "	" 11q13.4 "	" 84957 "
7942453	"NM_001130033 "	" PLEKHB1 "	" pleckstrin homology domain containing, family B (evectins) member 1 "	" 11q13.5-q14.1 "	" 58473 "
7942465	"ENST00000314282 "	" MRPL48 "	" mitochondrial ribosomal protein L48 "	" 11q13.4 "	" 51642 "
7942476	"NM_001267803 "	" PAAF1 "	" proteasomal ATPase-associated factor 1 "	" 11q13.4 "	" 80227 "
7942489	"NM_153614 "	" DNAJB13 "	" DnaJ (Hsp40) homolog, subfamily B, member 13 "	" 11q13.4 "	" 374407 "
7942503	"NM_001271593 "	" PPME1 "	" protein phosphatase methylesterase 1 "	" 11q13.4 "	" 51400 "
7942520	"ENST00000526036 "	" LOC100287896 "	" uncharacterized LOC100287896 "	" 11q13.4 "	" 100287896 "
7942525	""	""	""	""	""
7942527	"NR_046409 "	" POLD3 "	" polymerase (DNA-directed), delta 3, accessory subunit "	" 11q14 "	" 10714 "
7942542	"ENST00000411270 "	" RN7SKP297 "	" RNA, 7SK small nuclear pseudogene 297 "	" --- "	" ---"
7942544	"NM_001098638 "	" RNF169 "	" ring finger protein 169 "	" 11q13.4 "	" 254225 "
7942551	"ENST00000490061 "	" RN7SL239P "	" RNA, 7SL, cytoplasmic 239, pseudogene "	" --- "	" ---"
7942553	"NM_014752 "	" SPCS2 "	" signal peptidase complex subunit 2 homolog (S. cerevisiae) "	" 11q13.4 "	" 9789 "
7942562	"NM_006656 "	" NEU3 "	" sialidase 3 (membrane sialidase) "	" 11q13.5 "	" 10825 "
7942569	"NM_001145211 "	" SLCO2B1 "	" solute carrier organic anion transporter family, member 2B1 "	" 11q13 "	" 11309 "
7942586	"NM_001256802 "	" RPS3 "	" ribosomal protein S3 "	" 11q13.3-q13.5 "	" 6188 "
7942592	"NR_000005 "	" SNORD15A "	" small nucleolar RNA, C/D box 15A "	" 11q13.4 "	" 6079 "
7942594	"NR_000025 "	" SNORD15B "	" small nucleolar RNA, C/D box 15B "	" 11q13.4 "	" 114599 "
7942596	"NM_001207014 "	" SERPINH1 "	" serpin peptidase inhibitor, clade H (heat shock protein 47), member 1, (collagen binding protein 1) "	" 11q13.5 "	" 871 "
7942603	"ENST00000525093 "	" MOGAT2 "	" monoacylglycerol O-acyltransferase 2 "	" 11q13.5 "	" 80168 "
7942611	"ENST00000579130 "	" RN7SL786P "	" RNA, 7SL, cytoplasmic 786, pseudogene "	" --- "	" ---"
7942613	"NM_001253891 "	" DGAT2 "	" diacylglycerol O-acyltransferase 2 "	" 11q13.5 "	" 84649 "
7942626	"NM_003369 "	" UVRAG "	" UV radiation resistance associated "	" 11q13.5 "	" 7405 "
7942645	"ENST00000411081 "	" RNA5SP344 "	" RNA, 5S ribosomal pseudogene 344 "	" --- "	" ---"
